symbol,timestamp,timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,circulatingSupply
USDC,2024-09-18 23:59:59,2024-09-18 00:00:00,2024-09-18 23:59:59,2024-09-18 19:30:00,2024-09-18 14:06:00,0.9998537989,1.0012594111,0.9995266098,0.9998099633,6960600327.68,35512106025.1,35518725419.21
USDC,2024-09-19 23:59:59,2024-09-19 00:00:00,2024-09-19 23:59:59,2024-09-19 10:32:00,2024-09-19 00:02:00,0.9998136365,1.0010439908,0.9994501777,0.9999452165,7071100441.48,35619383352.11,35620878225.29
USDC,2024-09-20 23:59:59,2024-09-20 00:00:00,2024-09-20 23:59:59,2024-09-20 05:24:00,2024-09-20 13:17:00,0.9999580338,1.0011264047,0.9994940429,1.0000149952,6050168399.27,35794502072.87,35798701403.9
USDC,2024-09-21 23:59:59,2024-09-21 00:00:00,2024-09-21 23:59:59,2024-09-21 16:12:00,2024-09-21 17:14:00,0.999882696,1.0009161939,0.9997872124,1.0001514236,2570745139.28,35867727596.65,35859888879.59
USDC,2024-09-22 23:59:59,2024-09-22 00:00:00,2024-09-22 23:59:59,2024-09-22 22:25:00,2024-09-22 14:43:00,1.0002185929,1.0012093796,0.9996451775,1.000020074,3722435881.35,35933879378.53,35932958663.99
USDC,2024-09-23 23:59:59,2024-09-23 00:00:00,2024-09-23 23:59:59,2024-09-23 13:36:00,2024-09-23 03:27:00,1.0000256231,1.0012956658,0.9996949028,1.0000452207,6075070143.45,35870492116.95,35870096799.3
USDC,2024-09-24 23:59:59,2024-09-24 00:00:00,2024-09-24 23:59:59,2024-09-24 14:38:00,2024-09-24 01:25:00,1.0000110208,1.0009737354,0.9992383502,0.999927369,6354408025.49,35997542346.57,36000464727.44
USDC,2024-09-25 23:59:59,2024-09-25 00:00:00,2024-09-25 23:59:59,2024-09-25 17:18:00,2024-09-25 23:06:00,0.9999188238,1.001002632,0.999653866,0.999988359,5027597589.24,36087354031.99,36090411114.09
USDC,2024-09-26 23:59:59,2024-09-26 00:00:00,2024-09-26 23:59:59,2024-09-26 16:54:00,2024-09-26 01:37:00,0.9999152938,1.0010140828,0.9994133541,1.0000945562,6835010999.26,36302131115.2,36298514806.15
USDC,2024-09-27 23:59:59,2024-09-27 00:00:00,2024-09-27 23:59:59,2024-09-27 05:03:00,2024-09-27 13:58:00,1.0000996269,1.0010235787,0.9995458707,0.9999305316,5842305183.33,36284126728.45,36284793013.49
USDC,2024-09-28 23:59:59,2024-09-28 00:00:00,2024-09-28 23:59:59,2024-09-28 03:17:00,2024-09-28 11:42:00,0.9999816373,1.0008666562,0.9996496401,0.9999665542,2872721698.29,36274507076.66,36275017171.42
USDC,2024-09-29 23:59:59,2024-09-29 00:00:00,2024-09-29 23:59:59,2024-09-29 22:13:00,2024-09-29 23:48:00,0.9999859381,1.0008188712,0.9996808711,0.9998990875,3054087539.82,36240860154.2,36244724316.92
USDC,2024-09-30 23:59:59,2024-09-30 00:00:00,2024-09-30 23:59:59,2024-09-30 01:37:00,2024-09-30 11:56:00,0.9998933869,1.0008988677,0.9993408355,0.9999452548,6665769413.41,35552818506.83,35554764960.25
USDC,2024-10-01 23:59:59,2024-10-01 00:00:00,2024-10-01 23:59:59,2024-10-01 13:36:00,2024-10-01 02:16:00,0.999995439,1.0013603207,0.9994955779,0.9999583834,10848900888.41,35522313480.3,35524098222.5
USDC,2024-10-02 23:59:59,2024-10-02 00:00:00,2024-10-02 23:59:59,2024-10-02 00:21:00,2024-10-02 05:26:00,0.9999497597,1.0012088228,0.9995928372,0.9999686424,6994868257.91,35556092933.34,35557380760.77
USDC,2024-10-03 23:59:59,2024-10-03 00:00:00,2024-10-03 23:59:59,2024-10-03 00:10:00,2024-10-03 13:19:00,0.9999637817,1.0013313299,0.9995995663,1.0000537418,6648292022.78,35557853249.63,35557518281.94
USDC,2024-10-04 23:59:59,2024-10-04 00:00:00,2024-10-04 23:59:59,2024-10-04 14:09:00,2024-10-04 01:28:00,1.0000094204,1.0013277291,0.9996597629,1.0000887065,6045872517.34,35519773384.57,35516617869.88
USDC,2024-10-05 23:59:59,2024-10-05 00:00:00,2024-10-05 23:59:59,2024-10-05 03:03:00,2024-10-05 22:06:00,1.0000888461,1.0006847434,0.9997578814,0.9999845341,2483346551.97,35567126462.72,35567937739.44
USDC,2024-10-06 23:59:59,2024-10-06 00:00:00,2024-10-06 23:59:59,2024-10-06 22:22:00,2024-10-06 14:57:00,0.9999771908,1.000776238,0.999587999,0.9999388067,2566380266.9,35576366234.13,35579460914.13
USDC,2024-10-07 23:59:59,2024-10-07 00:00:00,2024-10-07 23:59:59,2024-10-07 15:04:00,2024-10-07 00:39:00,0.9999130206,1.0010679522,0.999486584,1.0001145504,6657443141.63,35335012726.42,35335839729.29
USDC,2024-10-08 23:59:59,2024-10-08 00:00:00,2024-10-08 23:59:59,2024-10-08 14:18:00,2024-10-08 15:40:00,0.9999765959,1.0011374593,0.9994897917,0.9999277843,6015193014.18,35055363118.74,35057835555.31
USDC,2024-10-09 23:59:59,2024-10-09 00:00:00,2024-10-09 23:59:59,2024-10-09 20:48:00,2024-10-09 21:03:00,0.9999294755,1.000844022,0.9994869626,0.9998403549,5488861732.73,34775274526.0,34780906298.84
USDC,2024-10-10 23:59:59,2024-10-10 00:00:00,2024-10-10 23:59:59,2024-10-10 14:20:00,2024-10-10 00:38:00,0.9998380786,1.0010761895,0.9995032128,1.0000051163,5487546706.72,34727343363.51,34729169529.35
USDC,2024-10-11 23:59:59,2024-10-11 00:00:00,2024-10-11 23:59:59,2024-10-11 06:38:00,2024-10-11 15:10:00,1.0000198925,1.0007453363,0.9996025873,0.9998785377,5062260065.49,34978336001.87,34982803727.96
USDC,2024-10-12 23:59:59,2024-10-12 00:00:00,2024-10-12 23:59:59,2024-10-12 15:44:00,2024-10-12 01:06:00,0.9998722879,1.0006364125,0.9996649671,0.999925053,2688400173.01,35043099699.64,35045778190.94
USDC,2024-10-13 23:59:59,2024-10-13 00:00:00,2024-10-13 23:59:59,2024-10-13 07:53:00,2024-10-13 11:38:00,0.9999235716,1.0006324909,0.9995426625,0.9998000183,2864489653.61,35019996124.03,35027168084.34
USDC,2024-10-14 23:59:59,2024-10-14 00:00:00,2024-10-14 23:59:59,2024-10-14 18:06:00,2024-10-14 14:42:00,0.9997952458,1.0007192358,0.9985773444,0.9997679777,7287349528.86,34873917511.09,34881756224.19
USDC,2024-10-15 23:59:59,2024-10-15 00:00:00,2024-10-15 23:59:59,2024-10-15 21:09:00,2024-10-15 12:41:00,0.9997752776,1.0009908525,0.9994188887,0.9999091945,8158392139.5,34904471086.56,34907939983.34
USDC,2024-10-16 23:59:59,2024-10-16 00:00:00,2024-10-16 23:59:59,2024-10-16 11:04:00,2024-10-16 14:18:00,0.9999006273,1.0009871304,0.9994771766,0.9998449261,6696380073.75,34841765639.6,34845241369.18
USDC,2024-10-17 23:59:59,2024-10-17 00:00:00,2024-10-17 23:59:59,2024-10-17 17:24:00,2024-10-17 15:37:00,0.9999002524,1.0006973867,0.9994853382,0.9998647884,5414632056.59,34779230795.54,34781884685.14
USDC,2024-10-18 23:59:59,2024-10-18 00:00:00,2024-10-18 23:59:59,2024-10-18 07:32:00,2024-10-18 15:30:00,0.9999236991,1.0007448464,0.9994502972,0.9999196114,6032177392.1,34963291659.87,34966016151.49
USDC,2024-10-19 23:59:59,2024-10-19 00:00:00,2024-10-19 23:59:59,2024-10-19 11:35:00,2024-10-19 01:41:00,0.9999220817,1.0001499181,0.9994693237,0.9999759149,2433012234.34,34985105247.87,34985358916.77
USDC,2024-10-20 23:59:59,2024-10-20 00:00:00,2024-10-20 23:59:59,2024-10-20 19:28:00,2024-10-20 22:28:00,0.9999927493,1.0003998775,0.9994766617,0.9999072968,3407729614.23,35000529885.92,35004203216.51
USDC,2024-10-21 23:59:59,2024-10-21 00:00:00,2024-10-21 23:59:59,2024-10-21 14:50:00,2024-10-21 00:18:00,0.9998950603,1.0008056851,0.9995459998,0.9999089708,6942827868.15,34700838141.57,34700292692.13
USDC,2024-10-22 23:59:59,2024-10-22 00:00:00,2024-10-22 23:59:59,2024-10-22 01:40:00,2024-10-22 05:40:00,1.0000157189,1.0007525516,0.999382771,0.9998501326,6299084766.7,34581388384.19,34586571785.25
USDC,2024-10-23 23:59:59,2024-10-23 00:00:00,2024-10-23 23:59:59,2024-10-23 09:15:00,2024-10-23 18:23:00,0.999809501,1.0007264316,0.9994290117,0.9999881759,7180272272.84,34362373870.34,34366524818.63
USDC,2024-10-24 23:59:59,2024-10-24 00:00:00,2024-10-24 23:59:59,2024-10-24 08:54:00,2024-10-24 13:45:00,0.999930199,1.0005916066,0.9994466379,1.0000023421,6751752975.45,34461982971.5,34461166073.94
USDC,2024-10-25 23:59:59,2024-10-25 00:00:00,2024-10-25 23:59:59,2024-10-25 18:16:00,2024-10-25 20:47:00,1.0000237049,1.0010294136,0.9993669618,0.9998230262,10349261606.42,34672547241.35,34685457973.99
USDC,2024-10-26 23:59:59,2024-10-26 00:00:00,2024-10-26 23:59:59,2024-10-26 16:18:00,2024-10-26 02:47:00,0.9996277768,1.0012391443,0.999487637,0.9998294912,4501871708.16,34672342723.23,34674456755.17
USDC,2024-10-27 23:59:59,2024-10-27 00:00:00,2024-10-27 23:59:59,2024-10-27 16:22:00,2024-10-27 13:06:00,0.999939032,1.0005810257,0.9995144682,0.9999573173,3435115036.13,34670492181.78,34674275941.72
USDC,2024-10-28 23:59:59,2024-10-28 00:00:00,2024-10-28 23:59:59,2024-10-28 16:06:00,2024-10-28 16:41:00,0.999890877,1.0008076231,0.9995077175,0.999855051,7852957301.84,34720167435.15,34724297403.83
USDC,2024-10-29 23:59:59,2024-10-29 00:00:00,2024-10-29 23:59:59,2024-10-29 13:32:00,2024-10-29 23:53:00,0.999881064,1.000667196,0.9992425066,0.999934322,9596165797.14,34858101581.24,34860736778.51
USDC,2024-10-30 23:59:59,2024-10-30 00:00:00,2024-10-30 23:59:59,2024-10-30 15:22:00,2024-10-30 00:39:00,0.9999244079,1.0007873026,0.9990282253,0.9998323457,7228206285.04,35048719370.36,35056260560.34
USDC,2024-10-31 23:59:59,2024-10-31 00:00:00,2024-10-31 23:59:59,2024-10-31 01:41:00,2024-10-31 14:07:00,0.9997848832,1.0009183592,0.9994034507,1.0000117824,8076588758.86,34771275131.89,34769448101.39
USDC,2024-11-01 23:59:59,2024-11-01 00:00:00,2024-11-01 23:59:59,2024-11-01 15:48:00,2024-11-01 15:53:00,1.000052547,1.0008991249,0.9993629488,0.999848081,9015564726.85,34866240688.05,34869213016.06
USDC,2024-11-02 23:59:59,2024-11-02 00:00:00,2024-11-02 23:59:59,2024-11-02 12:24:00,2024-11-02 15:24:00,0.9999147578,1.0007961985,0.9997211021,0.9999739425,3452412889.09,34872529331.79,34872603608.05
USDC,2024-11-03 23:59:59,2024-11-03 00:00:00,2024-11-03 23:59:59,2024-11-03 23:02:00,2024-11-03 23:21:00,0.9999978701,1.0009926611,0.9996635475,0.9999055181,5813342970.78,34894272759.27,34895141805.29
USDC,2024-11-04 23:59:59,2024-11-04 00:00:00,2024-11-04 23:59:59,2024-11-04 14:51:00,2024-11-04 21:38:00,0.9999750955,1.0012181335,0.9995016729,1.0001819403,7276116614.36,35082805081.97,35076813441.32
USDC,2024-11-05 23:59:59,2024-11-05 00:00:00,2024-11-05 23:59:59,2024-11-05 15:06:00,2024-11-05 04:46:00,1.0001708149,1.0010090818,0.9997236442,1.0000373032,7134708417.42,35533345942.95,35531958804.63
USDC,2024-11-06 23:59:59,2024-11-06 00:00:00,2024-11-06 23:59:59,2024-11-06 01:53:00,2024-11-06 03:41:00,1.0000390392,1.00120473,0.9989021182,0.9999771376,18761282528.95,36809790893.18,36810942328.32
USDC,2024-11-07 23:59:59,2024-11-07 00:00:00,2024-11-07 23:59:59,2024-11-07 15:46:00,2024-11-07 19:28:00,0.9999687203,1.0003763036,0.9988094852,0.9999759378,11496612661.91,36873610389.05,36874640328.14
USDC,2024-11-08 23:59:59,2024-11-08 00:00:00,2024-11-08 23:59:59,2024-11-08 00:18:00,2024-11-08 00:21:00,0.9999740836,1.000374343,0.9990331225,0.9996537688,9887580646.16,37179447039.41,37188016366.88
USDC,2024-11-09 23:59:59,2024-11-09 00:00:00,2024-11-09 23:59:59,2024-11-09 19:17:00,2024-11-09 02:28:00,0.9997894972,1.0001523434,0.9991490293,0.9999182097,5656279368.78,37050115354.75,37053145943.21
USDC,2024-11-10 23:59:59,2024-11-10 00:00:00,2024-11-10 23:59:59,2024-11-10 22:33:00,2024-11-10 04:55:00,0.9999186856,1.000354656,0.998762017,0.9999939774,12234527657.38,36997754292.83,36995976687.54
USDC,2024-11-11 23:59:59,2024-11-11 00:00:00,2024-11-11 23:59:59,2024-11-11 14:18:00,2024-11-11 23:38:00,1.0000480486,1.0004580371,0.9988662755,0.9997779204,17333067299.33,36939130636.04,36946350970.07
USDC,2024-11-12 23:59:59,2024-11-12 00:00:00,2024-11-12 23:59:59,2024-11-12 15:30:00,2024-11-12 03:11:00,0.9998045725,1.0005239735,0.9981879116,1.0000614712,19965628237.2,36543848255.19,36543471926.55
USDC,2024-11-13 23:59:59,2024-11-13 00:00:00,2024-11-13 23:59:59,2024-11-13 20:03:00,2024-11-13 19:29:00,1.0000102981,1.0006902353,0.9986500496,1.0000429089,19408804163.67,36686881291.52,36686934344.26
USDC,2024-11-14 23:59:59,2024-11-14 00:00:00,2024-11-14 23:59:59,2024-11-14 22:10:00,2024-11-14 15:27:00,0.9999985539,1.0004246731,0.9990454478,0.9999292886,14655228620.38,36763370200.36,36768077749.72
USDC,2024-11-15 23:59:59,2024-11-15 00:00:00,2024-11-15 23:59:59,2024-11-15 01:12:00,2024-11-15 15:12:00,0.9998719664,1.000673247,0.9994733936,0.9998283393,11937522034.33,36771550313.85,36936737587.72
USDC,2024-11-16 23:59:59,2024-11-16 00:00:00,2024-11-16 23:59:59,2024-11-16 00:25:00,2024-11-16 23:06:00,0.9999622092,1.0002231146,0.9993889191,0.9997378918,6860911415.23,37122686956.99,37131787613.31
USDC,2024-11-17 23:59:59,2024-11-17 00:00:00,2024-11-17 23:59:59,2024-11-17 13:44:00,2024-11-17 04:08:00,0.9997549093,1.000567391,0.9993415757,1.0000443429,8340439535.75,37125236748.49,37123055318.92
USDC,2024-11-18 23:59:59,2024-11-18 00:00:00,2024-11-18 23:59:59,2024-11-18 14:38:00,2024-11-18 22:01:00,1.0000587621,1.0008086746,0.9996050918,0.9999693318,11308072957.94,37443449097.6,37444785188.58
USDC,2024-11-19 23:59:59,2024-11-19 00:00:00,2024-11-19 23:59:59,2024-11-19 10:08:00,2024-11-19 19:11:00,0.9999643184,1.0005149735,0.9991834313,1.0000337037,10786686009.07,37366442533.6,37365283319.14
USDC,2024-11-20 23:59:59,2024-11-20 00:00:00,2024-11-20 23:59:59,2024-11-20 21:21:00,2024-11-20 18:34:00,1.0000310238,1.0003828661,0.9989913426,0.9998986387,11034592308.87,37891805880.37,37896061574.23
USDC,2024-11-21 23:59:59,2024-11-21 00:00:00,2024-11-21 23:59:59,2024-11-21 21:07:00,2024-11-21 05:55:00,0.9998877009,1.0003665197,0.9988792188,0.9999469669,14804992371.97,38182386543.4,38184733362.29
USDC,2024-11-22 23:59:59,2024-11-22 00:00:00,2024-11-22 23:59:59,2024-11-22 15:49:00,2024-11-22 21:50:00,0.99993794,1.0003862171,0.9987812255,1.0000245107,12996186018.77,38837161105.42,38836472396.31
USDC,2024-11-23 23:59:59,2024-11-23 00:00:00,2024-11-23 23:59:59,2024-11-23 16:24:00,2024-11-23 18:38:00,1.0000177336,1.000434139,0.9991600276,0.9999547822,9667189128.0,39003393283.94,39006697382.38
USDC,2024-11-24 23:59:59,2024-11-24 00:00:00,2024-11-24 23:59:59,2024-11-24 09:44:00,2024-11-24 16:04:00,0.9999841419,1.0002827177,0.9988687225,0.9998115177,8372990053.03,38957891905.06,38964745080.89
USDC,2024-11-25 23:59:59,2024-11-25 00:00:00,2024-11-25 23:59:59,2024-11-25 23:03:00,2024-11-25 14:39:00,1.0000234865,1.0009202051,0.9985775356,0.9999849835,13994888760.89,38709270109.47,38709851396.88
USDC,2024-11-26 23:59:59,2024-11-26 00:00:00,2024-11-26 23:59:59,2024-11-26 08:36:00,2024-11-26 00:05:00,0.9999349802,1.001118388,0.999312798,1.0000916289,13492395639.03,38629008340.12,38628104544.61
USDC,2024-11-27 23:59:59,2024-11-27 00:00:00,2024-11-27 23:59:59,2024-11-27 14:03:00,2024-11-27 21:56:00,1.0000233974,1.0011160896,0.9995003392,0.9999699986,11875242689.54,39497531836.63,39501771639.44
USDC,2024-11-28 23:59:59,2024-11-28 00:00:00,2024-11-28 23:59:59,2024-11-28 17:41:00,2024-11-28 00:06:00,0.999892668,1.0007037564,0.9995231975,1.0000307173,8182163025.44,39404920604.45,39403121317.4
USDC,2024-11-29 23:59:59,2024-11-29 00:00:00,2024-11-29 23:59:59,2024-11-29 06:16:00,2024-11-29 13:10:00,1.0000456636,1.0010311811,0.9997081241,0.999869108,9445741613.1,39798395900.68,39801365591.12
USDC,2024-11-30 23:59:59,2024-11-30 00:00:00,2024-11-30 23:59:59,2024-11-30 00:36:00,2024-11-30 16:57:00,0.9999253872,1.0005820985,0.9996447289,1.0000581007,6674129327.71,39913045885.16,39906151973.75
USDC,2024-12-01 23:59:59,2024-12-01 00:00:00,2024-12-01 23:59:59,2024-12-01 02:34:00,2024-12-01 23:04:00,1.0001727531,1.0005827489,0.9996951268,0.9999920543,7199615705.28,40009216437.03,40008642931.32
USDC,2024-12-02 23:59:59,2024-12-02 00:00:00,2024-12-02 23:59:59,2024-12-02 09:20:00,2024-12-02 21:46:00,1.0000143345,1.0008602068,0.9995928052,0.9999560848,13993252119.64,39879382335.66,39883630508.79
USDC,2024-12-03 23:59:59,2024-12-03 00:00:00,2024-12-03 23:59:59,2024-12-03 15:27:00,2024-12-03 14:01:00,0.9998934858,1.0010205143,0.9995661648,1.0002594339,12588468096.9,40073741442.02,40070450756.33
USDC,2024-12-04 23:59:59,2024-12-04 00:00:00,2024-12-04 23:59:59,2024-12-04 14:51:00,2024-12-04 22:07:00,1.0000821225,1.0008171562,0.9992682273,0.9998703413,14566231354.39,40585591637.41,40585554515.47
USDC,2024-12-05 23:59:59,2024-12-05 00:00:00,2024-12-05 23:59:59,2024-12-05 22:37:00,2024-12-05 02:42:00,1.0000009147,1.0006423928,0.9981668461,1.0002400576,21397586719.75,40303659991.75,40320268099.46
USDC,2024-12-06 23:59:59,2024-12-06 00:00:00,2024-12-06 23:59:59,2024-12-06 14:10:00,2024-12-06 23:32:00,0.9999154899,1.0004211103,0.9990716365,0.9998431706,14138620427.3,41234885531.11,41239963978.45
USDC,2024-12-07 23:59:59,2024-12-07 00:00:00,2024-12-07 23:59:59,2024-12-07 05:37:00,2024-12-07 00:05:00,0.9998768562,1.0002696507,0.9991508318,0.9999593302,6778500949.3,41228197237.67,41230288266.57
USDC,2024-12-08 23:59:59,2024-12-08 00:00:00,2024-12-08 23:59:59,2024-12-08 23:02:00,2024-12-08 01:02:00,0.9998694273,1.0004679342,0.9996767383,1.0001339138,6377521646.83,41034381573.63,41033943511.74
USDC,2024-12-09 23:59:59,2024-12-09 00:00:00,2024-12-09 23:59:59,2024-12-09 21:06:00,2024-12-09 21:07:00,1.0000106756,1.0015745977,0.9988123375,0.9999596699,17356499120.68,40657309894.26,40657387482.05
USDC,2024-12-10 23:59:59,2024-12-10 00:00:00,2024-12-10 23:59:59,2024-12-10 15:36:00,2024-12-10 18:16:00,0.9999980917,1.0007056907,0.9995526766,1.0000091314,16205054595.16,40853625594.0,40852701248.56
USDC,2024-12-11 23:59:59,2024-12-11 00:00:00,2024-12-11 23:59:59,2024-12-11 14:33:00,2024-12-11 21:35:00,1.0000226263,1.0007172138,0.9991928695,0.9997627948,11895234521.47,41544877151.0,41555065113.55
USDC,2024-12-12 23:59:59,2024-12-12 00:00:00,2024-12-12 23:59:59,2024-12-12 13:33:00,2024-12-12 19:37:00,0.9997548322,1.0003240609,0.9987246079,0.9999146497,12062083207.5,41502581919.29,41507229404.52
USDC,2024-12-13 23:59:59,2024-12-13 00:00:00,2024-12-13 23:59:59,2024-12-13 15:51:00,2024-12-13 22:24:00,0.9998880319,1.0004488854,0.9993562844,0.9998874991,9114211832.18,41973037166.36,41979669107.21
USDC,2024-12-14 23:59:59,2024-12-14 00:00:00,2024-12-14 23:59:59,2024-12-14 13:21:00,2024-12-14 01:33:00,0.9998420202,1.0002118826,0.9992509351,0.9997208636,6251462807.15,41986788955.85,41998302081.35
USDC,2024-12-15 23:59:59,2024-12-15 00:00:00,2024-12-15 23:59:59,2024-12-15 18:09:00,2024-12-15 12:41:00,0.9997258669,1.0002818834,0.9995017075,0.9997290851,7231351888.64,42113984557.02,42128080951.57
USDC,2024-12-16 23:59:59,2024-12-16 00:00:00,2024-12-16 23:59:59,2024-12-16 14:51:00,2024-12-16 14:03:00,0.999665392,1.0003291301,0.9990004149,0.9997760126,12630474818.31,42345742915.49,42352089682.75
USDC,2024-12-17 23:59:59,2024-12-17 00:00:00,2024-12-17 23:59:59,2024-12-17 15:04:00,2024-12-17 08:04:00,0.9998501428,1.0002292654,0.9986395196,0.9999197482,11318307939.24,42550118829.76,42551691216.77
USDC,2024-12-18 23:59:59,2024-12-18 00:00:00,2024-12-18 23:59:59,2024-12-18 22:08:00,2024-12-18 20:12:00,0.9999630476,1.0003725385,0.9981645867,1.0000068635,13913234580.48,42374553182.68,42375469749.02
USDC,2024-12-19 23:59:59,2024-12-19 00:00:00,2024-12-19 23:59:59,2024-12-19 17:55:00,2024-12-19 19:49:00,0.9999783704,1.0015772532,0.9987116899,1.0001250847,13783077258.14,42380211386.52,42374806559.79
USDC,2024-12-20 23:59:59,2024-12-20 00:00:00,2024-12-20 23:59:59,2024-12-20 10:25:00,2024-12-20 11:43:00,1.0001275481,1.0013766947,0.9994339367,1.0000362713,14518266681.8,42744145930.96,42742301265.54
USDC,2024-12-21 23:59:59,2024-12-21 00:00:00,2024-12-21 23:59:59,2024-12-21 01:38:00,2024-12-21 21:57:00,1.0000431578,1.0009769241,0.9995739855,1.0000019142,7762954178.63,42948135796.8,42948534332.86
USDC,2024-12-22 23:59:59,2024-12-22 00:00:00,2024-12-22 23:59:59,2024-12-22 23:02:00,2024-12-22 23:00:00,0.9999907206,1.0009105844,0.9995645469,1.0000053913,6004278872.59,42999419851.55,42999776669.58
USDC,2024-12-23 23:59:59,2024-12-23 00:00:00,2024-12-23 23:59:59,2024-12-23 15:17:00,2024-12-23 14:57:00,0.9999917019,1.0012076034,0.9991890226,1.0000174626,9456995472.96,43099030434.87,43098854415.98
USDC,2024-12-24 23:59:59,2024-12-24 00:00:00,2024-12-24 23:59:59,2024-12-24 17:21:00,2024-12-24 11:20:00,1.0000040841,1.0008886138,0.9996440151,1.0000067984,7328436637.44,43164368020.69,43164274743.01
USDC,2024-12-25 23:59:59,2024-12-25 00:00:00,2024-12-25 23:59:59,2024-12-25 10:32:00,2024-12-25 12:45:00,1.000002161,1.0012389567,0.9996273695,1.0000073079,4968406013.71,43160386425.77,43158667763.6
USDC,2024-12-26 23:59:59,2024-12-26 00:00:00,2024-12-26 23:59:59,2024-12-26 15:13:00,2024-12-26 20:41:00,1.0000398219,1.0012332563,0.9996546326,0.9998893529,6293907750.09,43504746978.54,43505412430.72
USDC,2024-12-27 23:59:59,2024-12-27 00:00:00,2024-12-27 23:59:59,2024-12-27 15:02:00,2024-12-27 00:41:00,0.9999847042,1.0011552626,0.9994908865,1.0000504731,7058593949.34,43552290733.32,43549466662.1
USDC,2024-12-28 23:59:59,2024-12-28 00:00:00,2024-12-28 23:59:59,2024-12-28 02:39:00,2024-12-28 22:53:00,1.0000648474,1.0007331943,0.9995833879,1.0000406045,4275867711.72,43599406686.98,43599038301.62
USDC,2024-12-29 23:59:59,2024-12-29 00:00:00,2024-12-29 23:59:59,2024-12-29 03:05:00,2024-12-29 22:30:00,1.0000084494,1.0010046408,0.9997349684,0.999976314,4676908159.14,43619921669.6,43616756026.81
USDC,2024-12-30 23:59:59,2024-12-30 00:00:00,2024-12-30 23:59:59,2024-12-30 01:26:00,2024-12-30 14:40:00,1.0000725786,1.0010052473,0.9995629481,0.9998783203,8198256020.92,43786146842.96,43791457852.29
USDC,2024-12-31 23:59:59,2024-12-31 00:00:00,2024-12-31 23:59:59,2024-12-31 18:36:00,2024-12-31 04:12:00,0.9998787204,1.0010384564,0.9996396653,0.9999822075,6536628101.3,43893856713.47,43895206523.29
USDC,2025-01-01 23:59:59,2025-01-01 00:00:00,2025-01-01 23:59:59,2025-01-01 18:02:00,2025-01-01 19:37:00,0.9999692493,1.0007057227,0.9996266614,0.9999450839,4814331123.02,43764778310.78,43768043495.57
USDC,2025-01-02 23:59:59,2025-01-02 00:00:00,2025-01-02 23:59:59,2025-01-02 15:11:00,2025-01-02 00:38:00,0.999925398,1.0012760621,0.9996239233,1.0000383061,7015734564.79,44404717315.98,44406498906.08
USDC,2025-01-03 23:59:59,2025-01-03 00:00:00,2025-01-03 23:59:59,2025-01-03 15:07:00,2025-01-03 15:11:00,0.99995988,1.0009153906,0.9997244969,0.9998905305,7108083149.93,45336918863.56,45340633015.73
USDC,2025-01-04 23:59:59,2025-01-04 00:00:00,2025-01-04 23:59:59,2025-01-04 15:38:00,2025-01-04 16:27:00,0.9999180834,1.0006105083,0.9997491162,1.0002087128,4779945985.14,45554906948.15,45545403475.48
USDC,2025-01-05 23:59:59,2025-01-05 00:00:00,2025-01-05 23:59:59,2025-01-05 20:20:00,2025-01-05 15:32:00,1.0002086593,1.0007314783,0.9997054355,1.0000622505,3837973654.76,45614128884.52,45611310510.72
USDC,2025-01-06 23:59:59,2025-01-06 00:00:00,2025-01-06 23:59:59,2025-01-06 00:35:00,2025-01-06 04:01:00,1.0000617911,1.0007736799,0.9995198486,0.9999656576,7731799915.87,45890637925.09,45895325497.7
USDC,2025-01-07 23:59:59,2025-01-07 00:00:00,2025-01-07 23:59:59,2025-01-07 22:01:00,2025-01-07 21:00:00,0.9998978638,1.0007628533,0.999579667,1.0001093264,9456450544.71,45504272383.45,45498861096.13
USDC,2025-01-08 23:59:59,2025-01-08 00:00:00,2025-01-08 23:59:59,2025-01-08 17:04:00,2025-01-08 14:35:00,1.0001189324,1.0012004569,0.9994863985,0.9999841899,9359722627.73,45343170000.56,45342802282.01
USDC,2025-01-09 23:59:59,2025-01-09 00:00:00,2025-01-09 23:59:59,2025-01-09 20:36:00,2025-01-09 09:19:00,1.0000081097,1.001489069,0.9995886923,1.0000183102,8459464210.45,45411563162.23,45409610892.73
USDC,2025-01-10 23:59:59,2025-01-10 00:00:00,2025-01-10 23:59:59,2025-01-10 13:31:00,2025-01-10 15:42:00,1.0000429924,1.0014016813,0.999331172,1.0000761816,7843222136.08,45714582987.85,45716743716.14
USDC,2025-01-11 23:59:59,2025-01-11 00:00:00,2025-01-11 23:59:59,2025-01-11 16:09:00,2025-01-11 14:38:00,0.9999527366,1.0008861551,0.9996854775,0.9999520441,3760069434.06,45736600163.57,45738104804.59
USDC,2025-01-12 23:59:59,2025-01-12 00:00:00,2025-01-12 23:59:59,2025-01-12 21:17:00,2025-01-12 22:37:00,0.9999671031,1.0007676732,0.9995192211,0.9999673667,3330316048.96,45747627405.04,45749017022.69
USDC,2025-01-13 23:59:59,2025-01-13 00:00:00,2025-01-13 23:59:59,2025-01-13 14:35:00,2025-01-13 14:48:00,0.9999696252,1.0015724808,0.9995510165,0.9999636547,9931508301.91,45655058930.29,45652508590.8
