timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-11,2023-03-11,0,PC5,circulating_supply_percent_change_30d,-0.17779127591209667,0.17779127591209667
2023-03-11,2023-03-11,0,PC5,realized_daily_volatility,0.45949790168010635,0.45949790168010635
2023-03-11,2023-03-11,0,PC5,peg_error,0.17285595011865068,0.17285595011865068
2023-03-11,2023-03-11,0,PC5,abs_peg_error,0.07710656913968117,0.07710656913968117
2023-03-11,2023-03-11,0,PC5,price_deviation_5d,0.09669189103232721,0.09669189103232721
2023-03-11,2023-03-11,0,PC5,price_deviation_30d,-0.10452011059276822,0.10452011059276822
2023-03-11,2023-03-11,0,PC5,downward_price_deviation_5d,-0.16661602505576342,0.16661602505576342
2023-03-11,2023-03-11,0,PC5,downward_price_deviation_30d,-0.42382940816923587,0.42382940816923587
2023-03-11,2023-03-11,0,PC5,fear_greed_index,-0.01909827203452069,0.01909827203452069
2023-03-11,2023-03-11,0,PC5,fed_funds_rate,-0.27089594400297007,0.27089594400297007
2023-03-11,2023-03-11,0,PC7,percent_change_24h,0.4652522928994253,0.4652522928994253
2023-03-11,2023-03-11,0,PC7,percent_change_7d,-0.017350219059403864,0.017350219059403864
2023-03-11,2023-03-11,0,PC7,percent_change_30d,-0.08439737704242141,0.08439737704242141
2023-03-11,2023-03-11,0,PC7,volume_percent_change_24h,0.15699553398888264,0.15699553398888264
2023-03-11,2023-03-11,0,PC7,volume_percent_change_7d,-0.23711749079477343,0.23711749079477343
2023-03-11,2023-03-11,0,PC7,volume_percent_change_30d,0.28854641663771396,0.28854641663771396
2023-03-11,2023-03-11,0,PC7,market_cap_percent_change_24h,0.2537770209084918,0.2537770209084918
2023-03-11,2023-03-11,0,PC7,market_cap_percent_change_7d,-0.02860190518732056,0.02860190518732056
2023-03-11,2023-03-11,0,PC7,market_cap_percent_change_30d,-0.26464290886727926,0.26464290886727926
2023-03-11,2023-03-11,0,PC7,circulating_supply_percent_change_24h,0.32296152689346846,0.32296152689346846
2023-03-11,2023-03-11,0,PC7,circulating_supply_percent_change_7d,-0.02922818487724381,0.02922818487724381
2023-03-11,2023-03-11,0,PC7,circulating_supply_percent_change_30d,-0.2657301754637579,0.2657301754637579
2023-03-11,2023-03-11,0,PC7,realized_daily_volatility,-0.3873516181529083,0.3873516181529083
2023-03-11,2023-03-11,0,PC7,peg_error,-0.04074858615972343,0.04074858615972343
2023-03-11,2023-03-11,0,PC7,abs_peg_error,0.03738069387069266,0.03738069387069266
2023-03-11,2023-03-11,0,PC7,price_deviation_5d,-0.14286205351769013,0.14286205351769013
2023-03-11,2023-03-11,0,PC7,price_deviation_30d,0.0635176711497797,0.0635176711497797
2023-03-11,2023-03-11,0,PC7,downward_price_deviation_5d,0.18713588210089657,0.18713588210089657
2023-03-11,2023-03-11,0,PC7,downward_price_deviation_30d,0.029783264940204966,0.029783264940204966
2023-03-11,2023-03-11,0,PC7,fear_greed_index,0.20632815156020487,0.20632815156020487
2023-03-11,2023-03-11,0,PC7,fed_funds_rate,0.2119812649628277,0.2119812649628277
2023-03-11,2023-03-11,0,PC9,percent_change_24h,0.48754369475735504,0.48754369475735504
2023-03-11,2023-03-11,0,PC9,percent_change_7d,-0.18754541098247676,0.18754541098247676
2023-03-11,2023-03-11,0,PC9,percent_change_30d,-0.20110387131925464,0.20110387131925464
2023-03-11,2023-03-11,0,PC9,volume_percent_change_24h,-0.0957926125629083,0.0957926125629083
2023-03-11,2023-03-11,0,PC9,volume_percent_change_7d,0.42930076320308996,0.42930076320308996
2023-03-11,2023-03-11,0,PC9,volume_percent_change_30d,-0.28714625538573607,0.28714625538573607
2023-03-11,2023-03-11,0,PC9,market_cap_percent_change_24h,-0.08365395241478654,0.08365395241478654
