timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-12,2023-03-12,0,PC6,fed_funds_rate,-0.0900168067346886,0.0900168067346886
2023-03-12,2023-03-12,0,PC7,percent_change_24h,-0.17093424857570136,0.17093424857570136
2023-03-12,2023-03-12,0,PC7,percent_change_7d,-0.08047927111974663,0.08047927111974663
2023-03-12,2023-03-12,0,PC7,percent_change_30d,-0.06581901237319963,0.06581901237319963
2023-03-12,2023-03-12,0,PC7,volume_percent_change_24h,-0.2515403911956198,0.2515403911956198
2023-03-12,2023-03-12,0,PC7,volume_percent_change_7d,-0.050536431306111136,0.050536431306111136
2023-03-12,2023-03-12,0,PC7,volume_percent_change_30d,0.03461444380120729,0.03461444380120729
2023-03-12,2023-03-12,0,PC7,market_cap_percent_change_24h,-0.13922920055338522,0.13922920055338522
2023-03-12,2023-03-12,0,PC7,market_cap_percent_change_7d,0.27108580142814587,0.27108580142814587
2023-03-12,2023-03-12,0,PC7,market_cap_percent_change_30d,0.04411798125559163,0.04411798125559163
2023-03-12,2023-03-12,0,PC7,circulating_supply_percent_change_24h,-0.1540403775834088,0.1540403775834088
2023-03-12,2023-03-12,0,PC7,circulating_supply_percent_change_7d,0.2695465649690237,0.2695465649690237
2023-03-12,2023-03-12,0,PC7,circulating_supply_percent_change_30d,0.04219883169027505,0.04219883169027505
2023-03-12,2023-03-12,0,PC7,realized_daily_volatility,-0.22285296875373659,0.22285296875373659
2023-03-12,2023-03-12,0,PC7,peg_error,-0.06869185978834613,0.06869185978834613
2023-03-12,2023-03-12,0,PC7,abs_peg_error,-0.054383592471324474,0.054383592471324474
2023-03-12,2023-03-12,0,PC7,price_deviation_5d,-0.05977802498158101,0.05977802498158101
2023-03-12,2023-03-12,0,PC7,price_deviation_30d,0.008166387799960807,0.008166387799960807
2023-03-12,2023-03-12,0,PC7,downward_price_deviation_5d,-0.061250252131637394,0.061250252131637394
2023-03-12,2023-03-12,0,PC7,downward_price_deviation_30d,-0.02388034235442449,0.02388034235442449
2023-03-12,2023-03-12,0,PC7,fear_greed_index,0.7881122240617229,0.7881122240617229
2023-03-12,2023-03-12,0,PC7,fed_funds_rate,-0.11637062968956137,0.11637062968956137
2023-03-12,2023-03-12,0,PC8,percent_change_24h,0.2527316158167389,0.2527316158167389
2023-03-12,2023-03-12,0,PC8,percent_change_7d,-0.036874181030692524,0.036874181030692524
2023-03-12,2023-03-12,0,PC8,percent_change_30d,-0.052281098681603924,0.052281098681603924
2023-03-12,2023-03-12,0,PC8,volume_percent_change_24h,-0.320804738038186,0.320804738038186
2023-03-12,2023-03-12,0,PC8,volume_percent_change_7d,-0.08662104487447157,0.08662104487447157
2023-03-12,2023-03-12,0,PC8,volume_percent_change_30d,0.23861684578045875,0.23861684578045875
2023-03-12,2023-03-12,0,PC8,market_cap_percent_change_24h,0.14422138802960452,0.14422138802960452
2023-03-12,2023-03-12,0,PC8,market_cap_percent_change_7d,-0.305417363606718,0.305417363606718
2023-03-12,2023-03-12,0,PC8,market_cap_percent_change_30d,0.08410795366279548,0.08410795366279548
2023-03-12,2023-03-12,0,PC8,circulating_supply_percent_change_24h,0.16525177599104318,0.16525177599104318
2023-03-12,2023-03-12,0,PC8,circulating_supply_percent_change_7d,-0.3063813159537197,0.3063813159537197
2023-03-12,2023-03-12,0,PC8,circulating_supply_percent_change_30d,0.08304217261945779,0.08304217261945779
2023-03-12,2023-03-12,0,PC8,realized_daily_volatility,0.05993062346472955,0.05993062346472955
2023-03-12,2023-03-12,0,PC8,peg_error,-0.07553699209516615,0.07553699209516615
2023-03-12,2023-03-12,0,PC8,abs_peg_error,-0.03208530225785289,0.03208530225785289
2023-03-12,2023-03-12,0,PC8,price_deviation_5d,0.029598981281010402,0.029598981281010402
2023-03-12,2023-03-12,0,PC8,price_deviation_30d,-0.21310254017577038,0.21310254017577038
2023-03-12,2023-03-12,0,PC8,downward_price_deviation_5d,0.16897961593546082,0.16897961593546082
2023-03-12,2023-03-12,0,PC8,downward_price_deviation_30d,0.028545163473458434,0.028545163473458434
2023-03-12,2023-03-12,0,PC8,fear_greed_index,0.2993978858014179,0.2993978858014179
2023-03-12,2023-03-12,0,PC8,fed_funds_rate,0.5829456538861599,0.5829456538861599
2023-03-12,2023-03-12,0,PC9,percent_change_24h,-0.2751599338378534,0.2751599338378534
2023-03-12,2023-03-12,0,PC9,percent_change_7d,0.07670237830023736,0.07670237830023736
2023-03-12,2023-03-12,0,PC9,percent_change_30d,0.1422690296043638,0.1422690296043638
2023-03-12,2023-03-12,0,PC9,volume_percent_change_24h,0.07662851280584337,0.07662851280584337
2023-03-12,2023-03-12,0,PC9,volume_percent_change_7d,0.07848399390842642,0.07848399390842642
2023-03-12,2023-03-12,0,PC9,volume_percent_change_30d,-0.2723192493311846,0.2723192493311846
2023-03-12,2023-03-12,0,PC9,market_cap_percent_change_24h,0.01517384862353826,0.01517384862353826
2023-03-12,2023-03-12,0,PC9,market_cap_percent_change_7d,-0.0796204080930662,0.0796204080930662
2023-03-12,2023-03-12,0,PC9,market_cap_percent_change_30d,0.03552556979425831,0.03552556979425831
2023-03-12,2023-03-12,0,PC9,circulating_supply_percent_change_24h,-0.006665315858989199,0.006665315858989199
2023-03-12,2023-03-12,0,PC9,circulating_supply_percent_change_7d,-0.07875118801298471,0.07875118801298471
2023-03-12,2023-03-12,0,PC9,circulating_supply_percent_change_30d,0.03732591224990546,0.03732591224990546
2023-03-12,2023-03-12,0,PC9,realized_daily_volatility,0.02407624516040078,0.02407624516040078
2023-03-12,2023-03-12,0,PC9,peg_error,0.23073027268440285,0.23073027268440285
2023-03-12,2023-03-12,0,PC9,abs_peg_error,0.33058747313883863,0.33058747313883863
2023-03-12,2023-03-12,0,PC9,price_deviation_5d,0.2728582891777455,0.2728582891777455
2023-03-12,2023-03-12,0,PC9,price_deviation_30d,0.45998525365722687,0.45998525365722687
2023-03-12,2023-03-12,0,PC9,downward_price_deviation_5d,-0.21975518147895265,0.21975518147895265
2023-03-12,2023-03-12,0,PC9,downward_price_deviation_30d,-0.3302841171403021,0.3302841171403021
2023-03-12,2023-03-12,0,PC9,fear_greed_index,0.15208455733176085,0.15208455733176085
2023-03-12,2023-03-12,0,PC9,fed_funds_rate,0.408473728336645,0.408473728336645
